code,class,session,id
"fn = ""out/PCA_pathVar_integrated_multi-carrier_var.tsv""",setup,364e19,122
"write.table(germ_clin_so_dv, quote = F, sep = ""\t"", file = fn,     row.names = F)",export,364e19,122
"germ_clin_so_ComHet = germ_clin_so[!is.na(germ_clin_so$Somatic_Variant_Classification), ]",data cleaning,364e19,122
rm(list = ls()),data cleaning,1.7900000000000001e+22,131
"fn = ""out/PCA_pathVar_integrated_comHet.tsv""",setup,364e19,122
"write.table(germ_clin_so_ComHet, quote = F, sep = ""\t"", file = fn,     row.names = F)",export,364e19,122
"objR <- tune.svm(groupingvar ~ ., data = trainset, gamma = 4^(-5:5),",modeling,208e20,126
"cost = 4^(-5:5), tune.control(sampling = ""cross""), kernel = ""linear"")",modeling,208e20,126
"objL <- tune.svm(groupingvar ~ ., data = trainset, gamma = 4^(-5:5),",modeling,208e20,126
R = min(objR$performances$error),modeling,208e20,126
"return(c(""radial"", objR, ""linear"", objL))",modeling,208e20,126
},modeling,208e20,126
L = min(objL$performances$error),modeling,208e20,126
"tune.svm3 <- function(trainset, groupingvar) {",modeling,208e20,126
"cost = 4^(-5:5), tune.control(sampling = ""cross""), kernel = ""radial"")",modeling,208e20,126
gc(),data cleaning,1.7900000000000001e+22,131
set.seed(231),setup,1.7900000000000001e+22,131
"kpg <- keggPathwayGraphs(""eco"", relPercThresh = 0, updateCache = TRUE,     verbose = TRUE)",communication,208e20,126
ncores = 40,setup,1.7900000000000001e+22,131
"kpg <- setEdgeWeights(kpg, edgeTypeAttr = ""subtype"", edgeWeightByType = list(activation = 1,     inhibition = -1, expression = 1, repression = -1), defaultWeight = 0)",modeling,208e20,126
"core <- read.csv(""/Users/annasintsova/git_repos/HUTI-RNAseq/results/differential_expression_analysis/best_strains_DEseq.csv"",     header = TRUE)",import,208e20,126
"source(""butler_nickerson_analysis.R"")",setup,1.7900000000000001e+22,131
"source(""butler_tables.R"")",setup,1.7900000000000001e+22,131
"colnames(core)[1] <- ""bnum""",data cleaning,208e20,126
"core <- core[complete.cases(core), ]",data cleaning,208e20,126
"kpn <- keggPathwayNames(""eco"")",modeling,208e20,126
fc <- core$log2FoldChange[core$padj <= 0.01],evaluation,208e20,126
"names(fc) <- paste0(""eco:"", core$bnum[core$padj <= 0.01])",communication,208e20,126
pv <- core$padj[core$padj <= 0.01],evaluation,208e20,126
"names(pv) <- paste0(""eco:"", core$bnum[core$padj <= 0.01])",communication,208e20,126
"kpg <- setNodeWeights(kpg, weights = alphaMLG(pv), defaultWeight = 1)",modeling,208e20,126
"ref <- paste0(""eco:"", core$bnum)",communication,208e20,126
"peRes <- pe(x = fc, graphs = kpg, ref = ref, nboot = 200, verbose = TRUE)",modeling,208e20,126
"s <- Summary(peRes, pathNames = kpn, totalAcc = FALSE, totalPert = FALSE,     pAcc = FALSE, order.by = ""pPert"")",communication,208e20,126
library(ncdf4),import,2.3800000000000002e+22,132
library(here),import,2.3800000000000002e+22,132
library(tidyverse),import,2.3800000000000002e+22,132
"p <- peRes@pathways[[""path:eco00650""]]",communication,208e20,126
library(stringr),import,2.3800000000000002e+22,132
"g <- layoutGraph(p@map, layoutType = ""dot"")",visualization,208e20,126
graphRenderInfo(g) <- list(fixedsize = FALSE),visualization,208e20,126
edgeRenderInfo(g) <- peEdgeRenderInfo(p),visualization,208e20,126
nodeRenderInfo(g) <- peNodeRenderInfo(p),visualization,208e20,126
renderGraph(g),visualization,208e20,126
"txx = nc_open(here(""analysis"", ""data"", ""index-ts"", ""txx.nc""))",import,2.3800000000000002e+22,132
"library(""topGO"")",import,208e20,126
"gt37 = nc_open(here(""analysis"", ""data"", ""days-above-T"", ""Number_of_days_above_37degC.nc""),     write = TRUE)",import,2.3800000000000002e+22,132
"library(""org.EcK12.eg.db"")",import,208e20,126
"results <- ""/Users/annasintsova/git_repos/HUTI-RNAseq/results/differential_expression_analysis/""",setup,208e20,126
"goDat <- read.csv(file = ""/Users/annasintsova/git_repos/HUTI-RNAseq/results/differential_expression_analysis/gene_association.ecocyc.csv"",     row.names = 1, stringsAsFactors = F)",import,208e20,126
"myDat <- read.csv(file = ""/Users/annasintsova/git_repos/HUTI-RNAseq/results/differential_expression_analysis/media_all_genes_edited.csv"",     row.names = 1, stringsAsFactors = F)",import,208e20,126
"txx_timevals = ncvar_get(txx, varid = ""time"") %>% as.character()",data cleaning,2.3800000000000002e+22,132
FCok <- which(abs(myDat$log2FoldChange) > 2),data cleaning,208e20,126
"str_sub(txx_timevals, start = 7, end = 8) = ""15""",data cleaning,2.3800000000000002e+22,132
txx_timevals = txx_timevals %>% as.numeric(),data cleaning,2.3800000000000002e+22,132
"gt37_time = ncvar_def(""time"", ""day as %Y%m%d.%f"", gt37$dim$time,     missval = NA, longname = ""Time"")",data cleaning,2.3800000000000002e+22,132
FDRok <- which(myDat$padj < 0.05),evaluation,208e20,126
"gt37 = ncvar_add(gt37, gt37_time)",data cleaning,2.3800000000000002e+22,132
"DE <- intersect(FDRok, FCok)",evaluation,208e20,126
"ncvar_put(gt37, varid = ""time"", txx_timevals, start = 1, count = -1)",data cleaning,2.3800000000000002e+22,132
geneNam <- as.vector(myDat$Name),communication,208e20,126
DEgeneNam <- as.vector(myDat$Name[DE]),communication,208e20,126
geneNam2 <- geneNam[which(geneNam %in% goDat$Symbol)],data cleaning,208e20,126
DEgeneNam2 <- DEgeneNam[which(DEgeneNam %in% goDat$Symbol)],data cleaning,208e20,126
"goDat2 <- goDat[which(goDat$Symbol %in% geneNam2), ]",data cleaning,208e20,126
"EcoliGenes <- rep(0, length(geneNam2))",setup,208e20,126
"source(""/Users/khuang/Box Sync/PhD/germline/PanCanAtlasGermline/analysis/global_aes_out.R"")",setup,2.3800000000000002e+22,132
EcoliGenes[which(geneNam2 %in% DEgeneNam2)] <- 1,data cleaning,208e20,126
"source(""/Users/khuang/Box Sync/PhD/germline/PanCanAtlasGermline/analysis/dependency_files.R"")",setup,2.3800000000000002e+22,132
names(EcoliGenes) <- geneNam2,data cleaning,208e20,126
"fit = glm(formula = model, data = z, family = binomial(link = ""logit""))",modeling,2.3800000000000002e+22,132
if (is.na(covar) | is.null(covar) | nchar(covar) == 0) {,modeling,2.3800000000000002e+22,132
},modeling,2.3800000000000002e+22,132
fit,modeling,2.3800000000000002e+22,132
"if (ytype == ""B"")",modeling,2.3800000000000002e+22,132
"fit = glm(formula = model, data = z, family = gaussian(link = ""identity""))",modeling,2.3800000000000002e+22,132
},modeling,2.3800000000000002e+22,132
"model = formula(paste(trait, ""~"", variant, ""+"", covar))",modeling,2.3800000000000002e+22,132
"myglm = function(z, trait, variant, covar = NA, ytype) {",modeling,2.3800000000000002e+22,132
},modeling,2.3800000000000002e+22,132
else {,modeling,2.3800000000000002e+22,132
"if (ytype == ""Q"")",modeling,2.3800000000000002e+22,132
"model = formula(paste(trait, ""~"", variant))",modeling,2.3800000000000002e+22,132
DEcoli <- names(EcoliGenes)[which(EcoliGenes == 1)],data cleaning,208e20,126
"p = p + geom_violin(aes_string(x = xi, y = yi, fill = xi),",visualization,2.3800000000000002e+22,132
"p = p + labs(x = paste(xi, ""pathVarPline Variant""), y = yi) +",visualization,2.3800000000000002e+22,132
"alpha = 0.5) + guides(fill = FALSE, color = FALSE)",visualization,2.3800000000000002e+22,132
"p = p + facet_grid(as.formula(paste("". ~"", covi)))",visualization,2.3800000000000002e+22,132
theme_bw(),visualization,2.3800000000000002e+22,132
"plot_violin = function(y, yi, xi, covi) {",visualization,2.3800000000000002e+22,132
"axis.text.x = element_text(colour = ""black"", size = 14),",visualization,2.3800000000000002e+22,132
"axis.text.y = element_text(colour = ""black"", size = 14),",visualization,2.3800000000000002e+22,132
"p = p + theme(text = element_text(colour = ""black"", size = 16),",visualization,2.3800000000000002e+22,132
p,visualization,2.3800000000000002e+22,132
"p = p + guides(fill = FALSE, color = FALSE)",visualization,2.3800000000000002e+22,132
},visualization,2.3800000000000002e+22,132
"ggsave(file = fn, width = n_facet, useDingbats = FALSE)",visualization,2.3800000000000002e+22,132
"dat = y[, c(yi, xi, covi)]",visualization,2.3800000000000002e+22,132
"p = p + geom_jitter(aes_string(x = xi, y = yi, color = xi),",visualization,2.3800000000000002e+22,132
"strip.text = element_text(size = 8, angle = 90))",visualization,2.3800000000000002e+22,132
p = ggplot(data = dat),visualization,2.3800000000000002e+22,132
"sep = ""_"")",visualization,2.3800000000000002e+22,132
"fn = paste(pd, yi, ""by"", xi, ""cross"", covi, ""violin.pdf"",",visualization,2.3800000000000002e+22,132
"dat[, 1] = as.numeric(dat[, 1])",visualization,2.3800000000000002e+22,132
"n_facet = length(unique(dat[, covi]))",visualization,2.3800000000000002e+22,132
alpha = 0.2),visualization,2.3800000000000002e+22,132
FacGenes <- as.factor(EcoliGenes),data cleaning,208e20,126
"goBP <- goDat2[which(goDat2$category == ""P""), ]",data cleaning,208e20,126
"goMF <- goDat2[which(goDat2$category == ""F""), ]",data cleaning,208e20,126
},modeling,2.3800000000000002e+22,132
"xi = ""Freq""",modeling,2.3800000000000002e+22,132
},modeling,2.3800000000000002e+22,132
"run_glm = function(data = NULL, covi = """") {",modeling,2.3800000000000002e+22,132
if (xi %in% rownames(fit)),modeling,2.3800000000000002e+22,132
"glm = try(myglm(data_g, yi, xi, covi, ytype))",modeling,2.3800000000000002e+22,132
row_stat = NULL,modeling,2.3800000000000002e+22,132
else {,modeling,2.3800000000000002e+22,132
coeff = coefficients(glm)[[2]],modeling,2.3800000000000002e+22,132
return(row_stat),modeling,2.3800000000000002e+22,132
"test = ""Chisq""",modeling,2.3800000000000002e+22,132
"])), coeff, covi))",modeling,2.3800000000000002e+22,132
"else if (ytype == ""B"") {",modeling,2.3800000000000002e+22,132
},modeling,2.3800000000000002e+22,132
next,modeling,2.3800000000000002e+22,132
"(row_stat = cbind(yi, ytype, xi, as.data.frame(t(fit[xi,",modeling,2.3800000000000002e+22,132
},modeling,2.3800000000000002e+22,132
"yi = ""Contribution""",modeling,2.3800000000000002e+22,132
data_g = data,modeling,2.3800000000000002e+22,132
"ytype = ""Q""",modeling,2.3800000000000002e+22,132
"test = ""F""",modeling,2.3800000000000002e+22,132
},modeling,2.3800000000000002e+22,132
fit = as.matrix(fit),modeling,2.3800000000000002e+22,132
},modeling,2.3800000000000002e+22,132
""" xi ="", xi, "" covi ="", covi, ""\n""))",modeling,2.3800000000000002e+22,132
else {,modeling,2.3800000000000002e+22,132
"if (class(glm)[1] == ""try-error"") {",modeling,2.3800000000000002e+22,132
"fit <- try(anova(glm, test = test))",modeling,2.3800000000000002e+22,132
"if (ytype == ""Q"") {",modeling,2.3800000000000002e+22,132
coeff = NA,modeling,2.3800000000000002e+22,132
"if (class(fit)[1] != ""try-error"") {",modeling,2.3800000000000002e+22,132
covi = covi,modeling,2.3800000000000002e+22,132
if (length(names(coefficients(glm))) > 1) {,modeling,2.3800000000000002e+22,132
},modeling,2.3800000000000002e+22,132
},modeling,2.3800000000000002e+22,132
"stop(""Unknown model ytype "", ytype)",modeling,2.3800000000000002e+22,132
"cat(paste(""    Error caught, continuing.  yi ="", yi,",modeling,2.3800000000000002e+22,132
"goCC <- goDat2[which(goDat2$category == ""C""), ]",data cleaning,208e20,126
BPterms <- unique(goBP$GO),exploratory,208e20,126
MFterms <- unique(goMF$GO),exploratory,208e20,126
CCterms <- unique(goCC$GO),exploratory,208e20,126
"somaticDriver299_f = ""/Users/khuang/Box Sync/HuangLab/reference/Driver_BaileyCell2018/299driverGene.txt""",import,2.3800000000000002e+22,132
BPlist <- list(),setup,208e20,126
"somaticDriver299 = as.vector(t(read.table(header = F, quote = """",     sep = ""\t"", file = somaticDriver299_f, stringsAsFactors = FALSE)))",import,2.3800000000000002e+22,132
"somatic_f = ""/Users/khuang/Box Sync/PhD/germline/PanCanAtlasGermline/TCGA_data/somatic/mc3.v0.2.8.PUBLIC.maf.gene_vclass_HGVSp_sample.gz""",import,2.3800000000000002e+22,132
"somatic = read.table(header = T, quote = """", sep = ""\t"", file = gzfile(somatic_f),     stringsAsFactors = FALSE)",import,2.3800000000000002e+22,132
"somatic$bcr_patient_barcode = gsub(""(^TCGA-[A-Z0-9][A-Z0-9]-[A-Z0-9][A-Z0-9][A-Z0-9][A-Z0-9])-.*"",     ""\\1"", somatic$Tumor_Sample_Barcode)",data cleaning,2.3800000000000002e+22,132
genes <- unique(goBP$Symbol[which(goBP$GO == term)]),exploratory,208e20,126
},exploratory,208e20,126
for (ii in 1:length(BPterms)) {,exploratory,208e20,126
BPlist[[ii]] <- genes,exploratory,208e20,126
term <- BPterms[ii],exploratory,208e20,126
somatic_mut_count = data.frame(table(somatic$bcr_patient_barcode)),import,2.3800000000000002e+22,132
names(BPlist) <- BPterms,data cleaning,208e20,126
"colnames(somatic_mut_count) = c(""bcr_patient_barcode"", ""MutationCount"")",data cleaning,2.3800000000000002e+22,132
MFlist <- list(),setup,208e20,126
table(somatic$Variant_Classification),exploratory,2.3800000000000002e+22,132
genes <- unique(goMF$Symbol[which(goMF$GO == term)]),data cleaning,208e20,126
MFlist[[ii]] <- genes,data cleaning,208e20,126
for (ii in 1:length(MFterms)) {,data cleaning,208e20,126
},data cleaning,208e20,126
term <- MFterms[ii],data cleaning,208e20,126
names(MFlist) <- MFterms,setup,208e20,126
CClist <- list(),setup,208e20,126
"""In_Frame_Del"", ""In_Frame_Ins"", ""Missense_Mutation"", ""Nonsense_Mutation"",",setup,2.3800000000000002e+22,132
"likelyFunctionalTypes = c(""Frame_Shift_Del"", ""Frame_Shift_Ins"",",setup,2.3800000000000002e+22,132
"""Splice_Site"", ""Translation_Start_Site"")",setup,2.3800000000000002e+22,132
"try(setwd(""U:/Pragmatics/New/Analysis/""))",setup,887e20,133
term <- CCterms[ii],data cleaning,208e20,126
},data cleaning,208e20,126
CClist[[ii]] <- genes,data cleaning,208e20,126
genes <- unique(goCC$Symbol[which(goCC$GO == term)]),data cleaning,208e20,126
for (ii in 1:length(CCterms)) {,data cleaning,208e20,126
],data cleaning,2.3800000000000002e+22,132
"somaticDriver299) & somatic$Variant_Classification %in% likelyFunctionalTypes,",data cleaning,2.3800000000000002e+22,132
"somatic_likelyfunctional = somatic[somatic$Hugo_Symbol %in% c(pathVar$HUGO_Symbol,",data cleaning,2.3800000000000002e+22,132
names(CClist) <- CCterms,data cleaning,208e20,126
"gene_sample = data.frame(table(somatic_likelyfunctional$Hugo_Symbol,     somatic_likelyfunctional$bcr_patient_barcode))",data cleaning,2.3800000000000002e+22,132
"directory <- ""~/Dropbox/github/stat215b-final-project/analysis""",setup,3.1000000000000002e+22,134
"topBP <- new(""topGOdata"", description = ""Ecoli BP"", ontology = ""BP"",     allGenes = FacGenes, nodeSize = 1, annot = annFUN.GO2genes,     GO2genes = BPlist)",data cleaning,208e20,126
"colnames(gene_sample) = c(""Gene"", ""bcr_patient_barcode"", ""Freq"")",data cleaning,2.3800000000000002e+22,132
run.source <- FALSE,setup,3.1000000000000002e+22,134
"gene_sample_m = merge(gene_sample, somatic_mut_count, by = ""bcr_patient_barcode"")",data cleaning,2.3800000000000002e+22,132
"topMF <- new(""topGOdata"", description = ""Ecoli MF"", ontology = ""MF"",     allGenes = FacGenes, nodeSize = 1, annot = annFUN.GO2genes,     GO2genes = MFlist)",data cleaning,208e20,126
"mut_signature_f = ""/Users/khuang/Box Sync/PhD/germline/PanCanAtlasGermline/TCGA_data/signature_profile_sample.txt.gz""",import,2.3800000000000002e+22,132
GO2genes = CClist),data cleaning,208e20,126
"topCC <- new(""topGOdata"", description = ""Ecoli CC"", ontology = ""CC"",",data cleaning,208e20,126
"allGenes = FacGenes, nodeSize = 1, annot = annFUN.GO2genes,",data cleaning,208e20,126
"source(file.path(directory, ""prepare-analysis.R""))",setup,3.1000000000000002e+22,134
},setup,3.1000000000000002e+22,134
if (run.source) {,setup,3.1000000000000002e+22,134
"save.image(file.path(directory, ""prepare-analysis.Rdata""))",setup,3.1000000000000002e+22,134
"mut_signature = read.table(sep = ""\t"", header = T, file = gzfile(mut_signature_f),     stringsAsFactors = FALSE)",import,2.3800000000000002e+22,132
"load(file.path(directory, ""prepare-analysis.Rdata""))",setup,3.1000000000000002e+22,134
"mut_signature_tcga = mut_signature[mut_signature$Country == ""United States"", ]",data cleaning,2.3800000000000002e+22,132
"X.ohie <- na.omit(data.frame(n.hh, gender, age.19to49, age.50to64,     white, black, hisp, diabetes, asthma, bp, heart, education, income))",data cleaning,3.1000000000000002e+22,134
"mut_signature_tcga$cancer = gsub(""-US"", """", mut_signature_tcga$project_code)",data cleaning,2.3800000000000002e+22,132
"mut_signature_tcga$Signature = gsub(""\\."", ""-"", mut_signature_tcga$Signature)",data cleaning,2.3800000000000002e+22,132
"mut_signature_tcga$bcr_patient_barcode = gsub(""\\."", ""-"", mut_signature_tcga$Tumor_Sample_Barcode)",data cleaning,2.3800000000000002e+22,132
BP.genes <- genesInTerm(topBP),data cleaning,208e20,126
"mut_signature_tcga_brief = mut_signature_tcga[, c(""cancer"", ""Signature"",      ""Contribution"", ""bcr_patient_barcode"")]",data cleaning,2.3800000000000002e+22,132
MF.genes <- genesInTerm(topMF),data cleaning,208e20,126
CC.genes <- genesInTerm(topCC),data cleaning,208e20,126
cancers = unique(pathVarP$cancer),data cleaning,2.3800000000000002e+22,132
genes = unique(pathVarP$HUGO_Symbol),data cleaning,2.3800000000000002e+22,132
"BP.Fisher.elim <- runTest(topBP, algorithm = ""elim"", statistic = ""fisher"")",modeling,208e20,126
tt = NULL,not sure,2.3800000000000002e+22,132
"BP.Fisher.elim.Table <- GenTable(topBP, elimFisher = BP.Fisher.elim,",evaluation,208e20,126
topNodes = 1000),evaluation,208e20,126
for (cancer in cancers) {,data cleaning,2.3800000000000002e+22,132
wWstat = w$statistic,data cleaning,2.3800000000000002e+22,132
wP = w$p.value,data cleaning,2.3800000000000002e+22,132
"var_exp_g = merge(mut_signature_tcga_brief, gene_sample_g,",data cleaning,2.3800000000000002e+22,132
"var_exp_g_c = var_exp_g[var_exp_g$cancer %in% cancer,",data cleaning,2.3800000000000002e+22,132
for (signature in unique(var_exp_g_c$Signature)) {,data cleaning,2.3800000000000002e+22,132
"full_cancer_gene_stat = cbind(cancer, gene, signature,",data cleaning,2.3800000000000002e+22,132
"cancer_gene_stat = run_glm(var_exp_g_c_s, covi = ""MutationCount"")",data cleaning,2.3800000000000002e+22,132
w = wilcox.test(var_exp_g_c_s$Contribution[var_exp_g_c_s$Freq ==,data cleaning,2.3800000000000002e+22,132
},data cleaning,2.3800000000000002e+22,132
},data cleaning,2.3800000000000002e+22,132
"""Signature-1""])",data cleaning,2.3800000000000002e+22,132
"by = ""bcr_patient_barcode"", all.x = T)",data cleaning,2.3800000000000002e+22,132
